id,prefix_code,sku,name,featured_image,brand,unit,channel,category,cbm,moq,cost_price,ps_overal_dimension,ps_arm_height,ps_seat_height,ps_seat_depth,ps_nett_weight,ps_gross_weight,ps_product_type,ps_seat_construction,ps_box_dimension,ps_box_weight,ps_pax,ps_20ft_container,ps_40gp_container,ps_40hq_container,shop_drawing_pdf,shop_drawing_archive,production_drawing_pdf,production_drawing_archive,assembly_pdf,assembly_archive,drawing_3d_dwg,drawing_3d_obj,drawing_3d_3dmax,drawing_3d_sketchup,seo_meta_title,seo_meta_description,seo_meta_keyword,seo_content_overview,created_at,updated_at
484,NO,FIL1-BS,Filo Shelf,,,1,,,0.01,50,,64  x  12.8  x  10 cm,,,,,,Fully Assembled,,67 x 16 x 12 cm,,1 Pc/1Ctn,2508 pcs,5127 pcs,5825 pcs,,,,,,,,,,,,,,,2023-01-26 05:02:50,2023-01-26 05:37:10
485,NO,FIL2-BS,Filo Shelf with Towel Rack,,,1,,,0.01,50,,64  x  12.8  x  10 cm,,,,,,Assembly Required,,67 x 16 x 12 cm,,1 Pc/1Ctn,2508 pcs,5127 pcs,5825 pcs,,,,,,,,,,,,,,,2023-01-26 05:02:50,2023-01-26 05:37:10
486,NO,ICO-BS,Icon Shelf,,,1,,,0.03,50,,52  x  30  x  85.5 cm,,,,,,Assembly Required,,90 x 32 x 12 cm,,1 Pc/1Ctn,908 pcs,1866 pcs,2119 pcs,,,,,,,,,,,,,,,2023-01-26 05:02:50,2023-01-26 05:37:10
487,NO,RIZO-CT-T,Rizo Coffee Table With Ice Bucket - TeakTop,,,1,,,0.16,10,,120 x 120  x 32 cm,,,,,,Fully Assembled,,127 x 127 x 10 cm,,1 Pc/1Ctn,144 pcs,312 pcs,435 pcs,,,,,,,,,,,,,,,2023-01-26 05:02:50,2023-01-26 05:37:10
488,NO,ALT-SL,Altarra Single Lounger,,,1,,,0.57,50,,90 x 200  x 22 cm,,,,,,Fully Assembled,Slatted,98 x 208 x 28 cm,,1 Pc/1Ctn,54 pcs,108 pcs,122 pcs,,,,,,,,,,,,,,,2023-01-26 05:02:50,2023-01-26 05:37:10
489,NO,ALT-SLA,Altarra Single Lounger With Arms,,,1,,,0.68,50,,10 x 200  x 22 cm,,,,,,Fully Assembled,Slatted,118 x 208 x 28 cm,,1 Pc/1Ctn,45 pcs,91 pcs,100 pcs,,,,,,,,,,,,,,,2023-01-26 05:02:50,2023-01-26 05:37:10
490,NO,ALT-DL,Altarra Double Lounger,,,1,,,1.09,25,,150 x 200  x 22 cm,,,,,,Fully Assembled,Slatted,188 x 208 x 28 cm,,1 Pc/1Ctn,27 pcs,56 pcs,62 pcs,,,,,,,,,,,,,,,2023-01-26 05:02:50,2023-01-26 05:37:10
491,NO,ALT-DLA,Altarra Double Lounger With Arms,,,1,,,1.21,25,,200 x 200  x 22 cm,,,,,,Assembly Required,Slatted,208 x 208 x 28 cm,,1 Pc/1Ctn,24 pcs,50 pcs,55 pcs,,,,,,,,,,,,,,,2023-01-26 05:02:50,2023-01-26 05:37:10
492,NO,EDR-LG,Edra Lounger,,,1,,,0.66,50,,75 x 200  x 34 cm,,,,,,Fully Assembled,Slatted,207 x 82 x 39 cm,,1 Pc/1Ctn,42 pcs,86 pcs,104 pcs,,,,,,,,,,,,,,,2023-01-26 05:02:50,2023-01-26 05:37:10
493,NO,KRL-1S,Karla Single Seater,,,1,,,0.9,20,,111 x 98 x 64 cm,,,,,,Fully Assembled,Webbing/Slatted,117 x 105 x 73 cm,,1 Pc/1Ctn,32 pcs,66 pcs,66 pcs,,,,,,,,,,,,,,,2023-01-26 05:02:50,2023-01-26 05:37:10
494,NO,KRL-2S,Karla 2 Seater,,,1,,,1.45,10,,182 x 98 x 64 cm,,,,,,Fully Assembled,Webbing/Slatted,189 x 105 x 73 cm,,1 Pc/1Ctn,18 pcs,36 pcs,45 pcs,,,,,,,,,,,,,,,2023-01-26 05:02:50,2023-01-26 05:37:10
495,NO,KRL-3S,Karla 3 Seater,,,1,,,1.85,10,,235 x 98 x 64 cm,,,,,,Assembly Required,Webbing/Slatted,242 x 105 x 73 cm,,1 Pc/1Ctn,12 pcs,24 pcs,33 pcs,,,,,,,,,,,,,,,2023-01-26 05:02:50,2023-01-26 05:37:10
496,NO,ET-02-TKSMALL,Forza Extension Table Small,,,1,,,0.35,25,,160/230 x 100 x 76 cm,,,,,40,,,169 x 109 x 19 cm,,1 Pc/1Ctn,86 pcs,184 pcs,202 pcs,,,,,,,,,,,,,,,2023-01-26 05:02:50,2023-01-26 05:37:10
497,NO,BL-80,Bolster 80,,,1,,,0.03,0,,,,,,,,Fully Assembled,, ,,,,,,,,,,,,,,,,,,,,2023-01-26 05:02:50,2023-01-26 05:37:10
498,NO,PRS-DC,Presley Dining Chair,,,1,,,0.52,50,,58  x  61.5  x  88 cm,65,45,47,,,,,79 x 64 x 104 cm,,4 Pc/1Ctn,54 pcs,108 pcs,121 pcs,,,,,,,,,,,,,,,2023-01-26 05:02:50,2023-01-26 05:37:10
499,NO,ROLEX-LC,Rolex Lounge Chair,,,1,,,0.18,50,,93 x 97 x 99.5 cm,58,39,61,,,Knock Down,Webbing/Slatted,101 x 76 x 23 cm,,1 Pc/1Ctn,172 pcs,356 pcs,391 pcs,,,,,,,,,,,,,,,2023-01-26 05:02:50,2023-01-26 05:37:10
500,NO,ROLEX-2S,Rolex 2 Seater,,,1,,,0.32,25,,158 x 97 x 99.5 cm,58,39,61,,,Knock Down,Webbing/Slatted,101 x 141 x 23 cm,,1 Pc/1Ctn,90 pcs,184 pcs,212 pcs,,,,,,,,,,,,,,,2023-01-26 05:02:50,2023-01-26 05:37:10
501,NO,ROLEX-3S,Rolex 3 Seater,,,1,,,0.48,25,,223  x 97 x 99.5 cm,58,39,61,,,,Webbing/Slatted,101 x 206 x 23 cm,,1 Pc/1Ctn,90 pcs,184 pcs,212 pcs,,,,,,,,,,,,,,,2023-01-26 05:02:50,2023-01-26 05:37:10
